
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 21, 'alpha': 1.27152056055983, 'normalize_similarity': True} - results: ROC_AUC: 0.0744158, PRECISION: 0.0136831, PRECISION_RECALL_MIN_DEN: 0.0561330, RECALL: 0.0551520, MAP: 0.0241549, MRR: 0.0496672, NDCG: 0.0374644, F1: 0.0219200, HIT_RATE: 0.1368307, ARHR: 0.0526474, NOVELTY: 0.0053188, AVERAGE_POPULARITY: 0.0329757, DIVERSITY_MEAN_INTER_LIST: 0.9947446, DIVERSITY_HERFINDAHL: 0.9994556, COVERAGE_ITEM: 0.4969856, COVERAGE_ITEM_CORRECT: 0.0232839, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0805587, DIVERSITY_GINI: 0.2408942, SHANNON_ENTROPY: 12.7622622, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 511, 'alpha': 1.0897460398060876, 'normalize_similarity': False} - results: ROC_AUC: 0.0978890, PRECISION: 0.0203312, PRECISION_RECALL_MIN_DEN: 0.0771177, RECALL: 0.0751110, MAP: 0.0322194, MRR: 0.0672906, NDCG: 0.0505379, F1: 0.0319935, HIT_RATE: 0.2033118, ARHR: 0.0742209, NOVELTY: 0.0051414, AVERAGE_POPULARITY: 0.0573804, DIVERSITY_MEAN_INTER_LIST: 0.9940306, DIVERSITY_HERFINDAHL: 0.9993842, COVERAGE_ITEM: 0.4854591, COVERAGE_ITEM_CORRECT: 0.0283580, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1104568, DIVERSITY_GINI: 0.2179358, SHANNON_ENTROPY: 12.5044011, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 653, 'alpha': 0.11645292007381383, 'normalize_similarity': True} - results: ROC_AUC: 0.1162611, PRECISION: 0.0239623, PRECISION_RECALL_MIN_DEN: 0.0836263, RECALL: 0.0809669, MAP: 0.0368239, MRR: 0.0825498, NDCG: 0.0574325, F1: 0.0369741, HIT_RATE: 0.2396234, ARHR: 0.0924554, NOVELTY: 0.0049813, AVERAGE_POPULARITY: 0.0729193, DIVERSITY_MEAN_INTER_LIST: 0.9914402, DIVERSITY_HERFINDAHL: 0.9991252, COVERAGE_ITEM: 0.4627757, COVERAGE_ITEM_CORRECT: 0.0309759, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1249025, DIVERSITY_GINI: 0.1757893, SHANNON_ENTROPY: 12.0433489, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 954, 'alpha': 0.0012310331965224022, 'normalize_similarity': False} - results: ROC_AUC: 0.1223766, PRECISION: 0.0240221, PRECISION_RECALL_MIN_DEN: 0.0896144, RECALL: 0.0874735, MAP: 0.0406197, MRR: 0.0870720, NDCG: 0.0622724, F1: 0.0376898, HIT_RATE: 0.2402213, ARHR: 0.0964754, NOVELTY: 0.0045854, AVERAGE_POPULARITY: 0.1441892, DIVERSITY_MEAN_INTER_LIST: 0.9674830, DIVERSITY_HERFINDAHL: 0.9967300, COVERAGE_ITEM: 0.3250125, COVERAGE_ITEM_CORRECT: 0.0225987, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1288537, DIVERSITY_GINI: 0.0793169, SHANNON_ENTROPY: 10.3690905, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 11, 'alpha': 0.007801881143495894, 'normalize_similarity': False} - results: ROC_AUC: 0.1130849, PRECISION: 0.0215472, PRECISION_RECALL_MIN_DEN: 0.0813619, RECALL: 0.0794399, MAP: 0.0373257, MRR: 0.0805508, NDCG: 0.0570392, F1: 0.0338977, HIT_RATE: 0.2154719, ARHR: 0.0885814, NOVELTY: 0.0047804, AVERAGE_POPULARITY: 0.0987563, DIVERSITY_MEAN_INTER_LIST: 0.9764974, DIVERSITY_HERFINDAHL: 0.9976312, COVERAGE_ITEM: 0.3916304, COVERAGE_ITEM_CORRECT: 0.0223369, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1171763, DIVERSITY_GINI: 0.1163758, SHANNON_ENTROPY: 11.0227073, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 1000, 'alpha': 0.35917311363133725, 'normalize_similarity': False} - results: ROC_AUC: 0.1362730, PRECISION: 0.0274827, PRECISION_RECALL_MIN_DEN: 0.1006768, RECALL: 0.0981358, MAP: 0.0453765, MRR: 0.0973664, NDCG: 0.0697746, F1: 0.0429365, HIT_RATE: 0.2748269, ARHR: 0.1090033, NOVELTY: 0.0046778, AVERAGE_POPULARITY: 0.1268591, DIVERSITY_MEAN_INTER_LIST: 0.9759902, DIVERSITY_HERFINDAHL: 0.9975805, COVERAGE_ITEM: 0.3653282, COVERAGE_ITEM_CORRECT: 0.0277267, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1442305, DIVERSITY_GINI: 0.1004458, SHANNON_ENTROPY: 10.8011216, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 1000, 'alpha': 0.3981121524346013, 'normalize_similarity': False} - results: ROC_AUC: 0.1375423, PRECISION: 0.0277066, PRECISION_RECALL_MIN_DEN: 0.1011094, RECALL: 0.0984879, MAP: 0.0456428, MRR: 0.0982297, NDCG: 0.0701659, F1: 0.0432426, HIT_RATE: 0.2770662, ARHR: 0.1100489, NOVELTY: 0.0046998, AVERAGE_POPULARITY: 0.1233697, DIVERSITY_MEAN_INTER_LIST: 0.9773472, DIVERSITY_HERFINDAHL: 0.9977162, COVERAGE_ITEM: 0.3752069, COVERAGE_ITEM_CORRECT: 0.0280731, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1453127, DIVERSITY_GINI: 0.1061023, SHANNON_ENTROPY: 10.8954238, 
SearchBayesianSkopt-CV: Config 64 is suboptimal. Config: {'topK': 1000, 'alpha': 0.39992991899570135, 'normalize_similarity': False} - results: ROC_AUC: 0.1376463, PRECISION: 0.0277218, PRECISION_RECALL_MIN_DEN: 0.1011743, RECALL: 0.0985505, MAP: 0.0456546, MRR: 0.0982634, NDCG: 0.0701990, F1: 0.0432677, HIT_RATE: 0.2772176, ARHR: 0.1100842, NOVELTY: 0.0047007, AVERAGE_POPULARITY: 0.1232331, DIVERSITY_MEAN_INTER_LIST: 0.9773969, DIVERSITY_HERFINDAHL: 0.9977212, COVERAGE_ITEM: 0.3759692, COVERAGE_ITEM_CORRECT: 0.0280885, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1453882, DIVERSITY_GINI: 0.1064582, SHANNON_ENTROPY: 10.9001538, 
SearchBayesianSkopt-CV: Config 65 is suboptimal. Config: {'topK': 991, 'alpha': 0.012606604298607719, 'normalize_similarity': False} - results: ROC_AUC: 0.1220663, PRECISION: 0.0240071, PRECISION_RECALL_MIN_DEN: 0.0895984, RECALL: 0.0874394, MAP: 0.0404853, MRR: 0.0869800, NDCG: 0.0621463, F1: 0.0376682, HIT_RATE: 0.2400709, ARHR: 0.0964119, NOVELTY: 0.0045834, AVERAGE_POPULARITY: 0.1445667, DIVERSITY_MEAN_INTER_LIST: 0.9672700, DIVERSITY_HERFINDAHL: 0.9967087, COVERAGE_ITEM: 0.3242887, COVERAGE_ITEM_CORRECT: 0.0225140, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1287278, DIVERSITY_GINI: 0.0789693, SHANNON_ENTROPY: 10.3595465, 
SearchBayesianSkopt-CV: Config 66 is suboptimal. Config: {'topK': 12, 'alpha': 0.2910259324129905, 'normalize_similarity': False} - results: ROC_AUC: 0.1226579, PRECISION: 0.0234540, PRECISION_RECALL_MIN_DEN: 0.0869140, RECALL: 0.0847429, MAP: 0.0404034, MRR: 0.0874474, NDCG: 0.0614908, F1: 0.0367381, HIT_RATE: 0.2345401, ARHR: 0.0965061, NOVELTY: 0.0048665, AVERAGE_POPULARITY: 0.0896380, DIVERSITY_MEAN_INTER_LIST: 0.9795328, DIVERSITY_HERFINDAHL: 0.9979347, COVERAGE_ITEM: 0.4310914, COVERAGE_ITEM_CORRECT: 0.0255861, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1265886, DIVERSITY_GINI: 0.1426378, SHANNON_ENTROPY: 11.3478148, 
SearchBayesianSkopt-CV: Config 67 is suboptimal. Config: {'topK': 998, 'alpha': 0.3518018218585706, 'normalize_similarity': False} - results: ROC_AUC: 0.1357018, PRECISION: 0.0274411, PRECISION_RECALL_MIN_DEN: 0.1003773, RECALL: 0.0978498, MAP: 0.0450612, MRR: 0.0969514, NDCG: 0.0694590, F1: 0.0428581, HIT_RATE: 0.2744108, ARHR: 0.1085995, NOVELTY: 0.0046741, AVERAGE_POPULARITY: 0.1274308, DIVERSITY_MEAN_INTER_LIST: 0.9757575, DIVERSITY_HERFINDAHL: 0.9975573, COVERAGE_ITEM: 0.3640423, COVERAGE_ITEM_CORRECT: 0.0276266, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1439537, DIVERSITY_GINI: 0.0995363, SHANNON_ENTROPY: 10.7845122, 
SearchBayesianSkopt-CV: Config 68 is suboptimal. Config: {'topK': 14, 'alpha': 0.007724361126595804, 'normalize_similarity': False} - results: ROC_AUC: 0.1146703, PRECISION: 0.0218624, PRECISION_RECALL_MIN_DEN: 0.0824374, RECALL: 0.0804864, MAP: 0.0380940, MRR: 0.0818594, NDCG: 0.0579941, F1: 0.0343830, HIT_RATE: 0.2186242, ARHR: 0.0903020, NOVELTY: 0.0047783, AVERAGE_POPULARITY: 0.1021193, DIVERSITY_MEAN_INTER_LIST: 0.9801585, DIVERSITY_HERFINDAHL: 0.9979973, COVERAGE_ITEM: 0.3956497, COVERAGE_ITEM_CORRECT: 0.0224986, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1181326, DIVERSITY_GINI: 0.1190687, SHANNON_ENTROPY: 11.1283624, 
SearchBayesianSkopt-CV: Config 69 is suboptimal. Config: {'topK': 1000, 'alpha': 0.4199344341463763, 'normalize_similarity': False} - results: ROC_AUC: 0.1386682, PRECISION: 0.0278773, PRECISION_RECALL_MIN_DEN: 0.1016810, RECALL: 0.0990579, MAP: 0.0460182, MRR: 0.0992734, NDCG: 0.0707019, F1: 0.0435051, HIT_RATE: 0.2787731, ARHR: 0.1112048, NOVELTY: 0.0047124, AVERAGE_POPULARITY: 0.1213737, DIVERSITY_MEAN_INTER_LIST: 0.9780894, DIVERSITY_HERFINDAHL: 0.9977904, COVERAGE_ITEM: 0.3805582, COVERAGE_ITEM_CORRECT: 0.0284427, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1462439, DIVERSITY_GINI: 0.1094589, SHANNON_ENTROPY: 10.9506730, 
SearchBayesianSkopt-CV: Config 70 is suboptimal. Config: {'topK': 1000, 'alpha': 0.4201985803307252, 'normalize_similarity': False} - results: ROC_AUC: 0.1386402, PRECISION: 0.0278737, PRECISION_RECALL_MIN_DEN: 0.1017370, RECALL: 0.0991128, MAP: 0.0460255, MRR: 0.0993554, NDCG: 0.0707312, F1: 0.0435060, HIT_RATE: 0.2787365, ARHR: 0.1112859, NOVELTY: 0.0047125, AVERAGE_POPULARITY: 0.1213551, DIVERSITY_MEAN_INTER_LIST: 0.9780986, DIVERSITY_HERFINDAHL: 0.9977913, COVERAGE_ITEM: 0.3805274, COVERAGE_ITEM_CORRECT: 0.0284273, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1462439, DIVERSITY_GINI: 0.1094437, SHANNON_ENTROPY: 10.9509397, 
SearchBayesianSkopt-CV: Config 71 is suboptimal. Config: {'topK': 970, 'alpha': 0.003088034820228237, 'normalize_similarity': True} - results: ROC_AUC: 0.1139295, PRECISION: 0.0234692, PRECISION_RECALL_MIN_DEN: 0.0818041, RECALL: 0.0792265, MAP: 0.0361927, MRR: 0.0813877, NDCG: 0.0563787, F1: 0.0362056, HIT_RATE: 0.2346923, ARHR: 0.0910595, NOVELTY: 0.0049533, AVERAGE_POPULARITY: 0.0776479, DIVERSITY_MEAN_INTER_LIST: 0.9905254, DIVERSITY_HERFINDAHL: 0.9990338, COVERAGE_ITEM: 0.4529047, COVERAGE_ITEM_CORRECT: 0.0298056, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1231660, DIVERSITY_GINI: 0.1679308, SHANNON_ENTROPY: 11.9425761, 
SearchBayesianSkopt-CV: Config 72 is suboptimal. Config: {'topK': 7, 'alpha': 0.34269608663050516, 'normalize_similarity': False} - results: ROC_AUC: 0.1154201, PRECISION: 0.0208189, PRECISION_RECALL_MIN_DEN: 0.0747250, RECALL: 0.0727338, MAP: 0.0374874, MRR: 0.0825402, NDCG: 0.0558353, F1: 0.0323710, HIT_RATE: 0.2081885, ARHR: 0.0900448, NOVELTY: 0.0048840, AVERAGE_POPULARITY: 0.0732042, DIVERSITY_MEAN_INTER_LIST: 0.9462864, DIVERSITY_HERFINDAHL: 0.9946107, COVERAGE_ITEM: 0.4138903, COVERAGE_ITEM_CORRECT: 0.0235072, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1144835, DIVERSITY_GINI: 0.1303129, SHANNON_ENTROPY: 10.7642837, 
SearchBayesianSkopt-CV: Config 73 is suboptimal. Config: {'topK': 1000, 'alpha': 0.42849402579906526, 'normalize_similarity': False} - results: ROC_AUC: 0.1388270, PRECISION: 0.0278588, PRECISION_RECALL_MIN_DEN: 0.1016365, RECALL: 0.0990225, MAP: 0.0460888, MRR: 0.0994093, NDCG: 0.0707638, F1: 0.0434804, HIT_RATE: 0.2785884, ARHR: 0.1113388, NOVELTY: 0.0047175, AVERAGE_POPULARITY: 0.1206284, DIVERSITY_MEAN_INTER_LIST: 0.9783721, DIVERSITY_HERFINDAHL: 0.9978187, COVERAGE_ITEM: 0.3828142, COVERAGE_ITEM_CORRECT: 0.0284889, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1459419, DIVERSITY_GINI: 0.1108088, SHANNON_ENTROPY: 10.9724519, 
SearchBayesianSkopt-CV: Config 74 is suboptimal. Config: {'topK': 989, 'alpha': 0.005929037063157285, 'normalize_similarity': False} - results: ROC_AUC: 0.1222082, PRECISION: 0.0239730, PRECISION_RECALL_MIN_DEN: 0.0895561, RECALL: 0.0874106, MAP: 0.0404935, MRR: 0.0869839, NDCG: 0.0621505, F1: 0.0376234, HIT_RATE: 0.2397301, ARHR: 0.0963639, NOVELTY: 0.0045835, AVERAGE_POPULARITY: 0.1445730, DIVERSITY_MEAN_INTER_LIST: 0.9672671, DIVERSITY_HERFINDAHL: 0.9967084, COVERAGE_ITEM: 0.3244812, COVERAGE_ITEM_CORRECT: 0.0224986, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1286272, DIVERSITY_GINI: 0.0790209, SHANNON_ENTROPY: 10.3599916, 
SearchBayesianSkopt-CV: Config 75 is suboptimal. Config: {'topK': 1000, 'alpha': 0.43213228114753965, 'normalize_similarity': False} - results: ROC_AUC: 0.1387314, PRECISION: 0.0279120, PRECISION_RECALL_MIN_DEN: 0.1016610, RECALL: 0.0990319, MAP: 0.0460632, MRR: 0.0995096, NDCG: 0.0707737, F1: 0.0435453, HIT_RATE: 0.2791199, ARHR: 0.1114977, NOVELTY: 0.0047193, AVERAGE_POPULARITY: 0.1203443, DIVERSITY_MEAN_INTER_LIST: 0.9784781, DIVERSITY_HERFINDAHL: 0.9978293, COVERAGE_ITEM: 0.3834302, COVERAGE_ITEM_CORRECT: 0.0286506, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1459922, DIVERSITY_GINI: 0.1112629, SHANNON_ENTROPY: 10.9804048, 
SearchBayesianSkopt-CV: Config 76 is suboptimal. Config: {'topK': 1000, 'alpha': 0.4321618137132776, 'normalize_similarity': False} - results: ROC_AUC: 0.1387876, PRECISION: 0.0279120, PRECISION_RECALL_MIN_DEN: 0.1016334, RECALL: 0.0990004, MAP: 0.0460970, MRR: 0.0995467, NDCG: 0.0707893, F1: 0.0435424, HIT_RATE: 0.2791199, ARHR: 0.1115466, NOVELTY: 0.0047194, AVERAGE_POPULARITY: 0.1203094, DIVERSITY_MEAN_INTER_LIST: 0.9784881, DIVERSITY_HERFINDAHL: 0.9978303, COVERAGE_ITEM: 0.3834225, COVERAGE_ITEM_CORRECT: 0.0286352, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1459670, DIVERSITY_GINI: 0.1112700, SHANNON_ENTROPY: 10.9807012, 
SearchBayesianSkopt-CV: Config 77 is suboptimal. Config: {'topK': 994, 'alpha': 0.42628063170317454, 'normalize_similarity': True} - results: ROC_AUC: 0.1196836, PRECISION: 0.0251187, PRECISION_RECALL_MIN_DEN: 0.0889255, RECALL: 0.0861967, MAP: 0.0385390, MRR: 0.0848427, NDCG: 0.0602347, F1: 0.0388941, HIT_RATE: 0.2511866, ARHR: 0.0953047, NOVELTY: 0.0049816, AVERAGE_POPULARITY: 0.0786008, DIVERSITY_MEAN_INTER_LIST: 0.9904248, DIVERSITY_HERFINDAHL: 0.9990237, COVERAGE_ITEM: 0.4673802, COVERAGE_ITEM_CORRECT: 0.0307141, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1310683, DIVERSITY_GINI: 0.1800121, SHANNON_ENTROPY: 12.0219357, 
SearchBayesianSkopt-CV: Config 78 is suboptimal. Config: {'topK': 995, 'alpha': 0.006580167838533548, 'normalize_similarity': False} - results: ROC_AUC: 0.1219796, PRECISION: 0.0239655, PRECISION_RECALL_MIN_DEN: 0.0893203, RECALL: 0.0871712, MAP: 0.0405023, MRR: 0.0869260, NDCG: 0.0620998, F1: 0.0375920, HIT_RATE: 0.2396545, ARHR: 0.0963764, NOVELTY: 0.0045833, AVERAGE_POPULARITY: 0.1446437, DIVERSITY_MEAN_INTER_LIST: 0.9672283, DIVERSITY_HERFINDAHL: 0.9967045, COVERAGE_ITEM: 0.3245428, COVERAGE_ITEM_CORRECT: 0.0224524, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1283000, DIVERSITY_GINI: 0.0790494, SHANNON_ENTROPY: 10.3590267, 
SearchBayesianSkopt-CV: Config 79 is suboptimal. Config: {'topK': 39, 'alpha': 0.011324135257586578, 'normalize_similarity': True} - results: ROC_AUC: 0.1104566, PRECISION: 0.0212826, PRECISION_RECALL_MIN_DEN: 0.0780231, RECALL: 0.0760444, MAP: 0.0356092, MRR: 0.0779107, NDCG: 0.0546783, F1: 0.0332549, HIT_RATE: 0.2128255, ARHR: 0.0855490, NOVELTY: 0.0051033, AVERAGE_POPULARITY: 0.0508702, DIVERSITY_MEAN_INTER_LIST: 0.9930613, DIVERSITY_HERFINDAHL: 0.9992873, COVERAGE_ITEM: 0.4938826, COVERAGE_ITEM_CORRECT: 0.0317690, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1163206, DIVERSITY_GINI: 0.2065969, SHANNON_ENTROPY: 12.4064525, 
SearchBayesianSkopt-CV: Config 80 is suboptimal. Config: {'topK': 1000, 'alpha': 0.4373878966078841, 'normalize_similarity': False} - results: ROC_AUC: 0.1388299, PRECISION: 0.0279462, PRECISION_RECALL_MIN_DEN: 0.1017360, RECALL: 0.0990993, MAP: 0.0460759, MRR: 0.0995490, NDCG: 0.0708099, F1: 0.0435937, HIT_RATE: 0.2794616, ARHR: 0.1115128, NOVELTY: 0.0047224, AVERAGE_POPULARITY: 0.1198453, DIVERSITY_MEAN_INTER_LIST: 0.9786560, DIVERSITY_HERFINDAHL: 0.9978471, COVERAGE_ITEM: 0.3848085, COVERAGE_ITEM_CORRECT: 0.0286506, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1462187, DIVERSITY_GINI: 0.1121235, SHANNON_ENTROPY: 10.9945858, 
SearchBayesianSkopt-CV: Config 81 is suboptimal. Config: {'topK': 7, 'alpha': 0.28581000206295265, 'normalize_similarity': False} - results: ROC_AUC: 0.1159891, PRECISION: 0.0212819, PRECISION_RECALL_MIN_DEN: 0.0772820, RECALL: 0.0753087, MAP: 0.0376746, MRR: 0.0824234, NDCG: 0.0566068, F1: 0.0331842, HIT_RATE: 0.2128186, ARHR: 0.0901248, NOVELTY: 0.0048404, AVERAGE_POPULARITY: 0.0784443, DIVERSITY_MEAN_INTER_LIST: 0.9506658, DIVERSITY_HERFINDAHL: 0.9950486, COVERAGE_ITEM: 0.3971434, COVERAGE_ITEM_CORRECT: 0.0233917, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1168491, DIVERSITY_GINI: 0.1190764, SHANNON_ENTROPY: 10.7067596, 
SearchBayesianSkopt-CV: Config 82 is suboptimal. Config: {'topK': 1000, 'alpha': 0.4506887670185131, 'normalize_similarity': False} - results: ROC_AUC: 0.1389051, PRECISION: 0.0280065, PRECISION_RECALL_MIN_DEN: 0.1020394, RECALL: 0.0993938, MAP: 0.0461381, MRR: 0.0995672, NDCG: 0.0709350, F1: 0.0436949, HIT_RATE: 0.2800650, ARHR: 0.1115813, NOVELTY: 0.0047308, AVERAGE_POPULARITY: 0.1186274, DIVERSITY_MEAN_INTER_LIST: 0.9791136, DIVERSITY_HERFINDAHL: 0.9978928, COVERAGE_ITEM: 0.3878730, COVERAGE_ITEM_CORRECT: 0.0289586, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1465710, DIVERSITY_GINI: 0.1142172, SHANNON_ENTROPY: 11.0293773, 
SearchBayesianSkopt-CV: Config 83 is suboptimal. Config: {'topK': 1000, 'alpha': 0.4508139717986487, 'normalize_similarity': False} - results: ROC_AUC: 0.1389747, PRECISION: 0.0279952, PRECISION_RECALL_MIN_DEN: 0.1018967, RECALL: 0.0992444, MAP: 0.0461381, MRR: 0.0995586, NDCG: 0.0709018, F1: 0.0436667, HIT_RATE: 0.2799523, ARHR: 0.1115753, NOVELTY: 0.0047308, AVERAGE_POPULARITY: 0.1186070, DIVERSITY_MEAN_INTER_LIST: 0.9791187, DIVERSITY_HERFINDAHL: 0.9978933, COVERAGE_ITEM: 0.3878576, COVERAGE_ITEM_CORRECT: 0.0289509, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1464452, DIVERSITY_GINI: 0.1142263, SHANNON_ENTROPY: 11.0295440, 
SearchBayesianSkopt-CV: Config 84 is suboptimal. Config: {'topK': 1000, 'alpha': 0.4318280042432666, 'normalize_similarity': True} - results: ROC_AUC: 0.1196450, PRECISION: 0.0250769, PRECISION_RECALL_MIN_DEN: 0.0889935, RECALL: 0.0862755, MAP: 0.0384890, MRR: 0.0846481, NDCG: 0.0601845, F1: 0.0388528, HIT_RATE: 0.2507685, ARHR: 0.0950634, NOVELTY: 0.0049822, AVERAGE_POPULARITY: 0.0786111, DIVERSITY_MEAN_INTER_LIST: 0.9904286, DIVERSITY_HERFINDAHL: 0.9990241, COVERAGE_ITEM: 0.4674110, COVERAGE_ITEM_CORRECT: 0.0306987, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1310683, DIVERSITY_GINI: 0.1802899, SHANNON_ENTROPY: 12.0245133, 
SearchBayesianSkopt-CV: Config 85 is suboptimal. Config: {'topK': 1000, 'alpha': 0.45367173578291636, 'normalize_similarity': False} - results: ROC_AUC: 0.1388392, PRECISION: 0.0279649, PRECISION_RECALL_MIN_DEN: 0.1017006, RECALL: 0.0990488, MAP: 0.0460597, MRR: 0.0994027, NDCG: 0.0707880, F1: 0.0436111, HIT_RATE: 0.2796491, ARHR: 0.1114025, NOVELTY: 0.0047325, AVERAGE_POPULARITY: 0.1183573, DIVERSITY_MEAN_INTER_LIST: 0.9792107, DIVERSITY_HERFINDAHL: 0.9979025, COVERAGE_ITEM: 0.3882733, COVERAGE_ITEM_CORRECT: 0.0288662, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1462942, DIVERSITY_GINI: 0.1145797, SHANNON_ENTROPY: 11.0362199, 
SearchBayesianSkopt-CV: Config 86 is suboptimal. Config: {'topK': 955, 'alpha': 0.0066382789915924185, 'normalize_similarity': False} - results: ROC_AUC: 0.1223532, PRECISION: 0.0240335, PRECISION_RECALL_MIN_DEN: 0.0896698, RECALL: 0.0875274, MAP: 0.0405884, MRR: 0.0870331, NDCG: 0.0622562, F1: 0.0377090, HIT_RATE: 0.2403351, ARHR: 0.0964570, NOVELTY: 0.0045853, AVERAGE_POPULARITY: 0.1442060, DIVERSITY_MEAN_INTER_LIST: 0.9674726, DIVERSITY_HERFINDAHL: 0.9967289, COVERAGE_ITEM: 0.3251588, COVERAGE_ITEM_CORRECT: 0.0226218, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1288285, DIVERSITY_GINI: 0.0793355, SHANNON_ENTROPY: 10.3688520, 
SearchBayesianSkopt-CV: Config 87 is suboptimal. Config: {'topK': 994, 'alpha': 0.64582858209633, 'normalize_similarity': False} - results: ROC_AUC: 0.1365595, PRECISION: 0.0277793, PRECISION_RECALL_MIN_DEN: 0.0996241, RECALL: 0.0968420, MAP: 0.0446155, MRR: 0.0971710, NDCG: 0.0689578, F1: 0.0431677, HIT_RATE: 0.2777929, ARHR: 0.1092674, NOVELTY: 0.0048602, AVERAGE_POPULARITY: 0.0995477, DIVERSITY_MEAN_INTER_LIST: 0.9852951, DIVERSITY_HERFINDAHL: 0.9985108, COVERAGE_ITEM: 0.4307526, COVERAGE_ITEM_CORRECT: 0.0302445, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1442305, DIVERSITY_GINI: 0.1479140, SHANNON_ENTROPY: 11.5531378, 
SearchBayesianSkopt-CV: Config 88 is suboptimal. Config: {'topK': 996, 'alpha': 0.00372794247759023, 'normalize_similarity': True} - results: ROC_AUC: 0.1136541, PRECISION: 0.0235260, PRECISION_RECALL_MIN_DEN: 0.0818839, RECALL: 0.0792727, MAP: 0.0360820, MRR: 0.0811581, NDCG: 0.0562834, F1: 0.0362765, HIT_RATE: 0.2352604, ARHR: 0.0908550, NOVELTY: 0.0049512, AVERAGE_POPULARITY: 0.0780780, DIVERSITY_MEAN_INTER_LIST: 0.9904424, DIVERSITY_HERFINDAHL: 0.9990255, COVERAGE_ITEM: 0.4529509, COVERAGE_ITEM_CORRECT: 0.0298518, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1233925, DIVERSITY_GINI: 0.1676064, SHANNON_ENTROPY: 11.9354166, 
SearchBayesianSkopt-CV: Config 89 is suboptimal. Config: {'topK': 1000, 'alpha': 0.4509303708905115, 'normalize_similarity': False} - results: ROC_AUC: 0.1389650, PRECISION: 0.0279838, PRECISION_RECALL_MIN_DEN: 0.1018714, RECALL: 0.0992189, MAP: 0.0461299, MRR: 0.0995962, NDCG: 0.0708960, F1: 0.0436502, HIT_RATE: 0.2798378, ARHR: 0.1115982, NOVELTY: 0.0047308, AVERAGE_POPULARITY: 0.1185960, DIVERSITY_MEAN_INTER_LIST: 0.9791250, DIVERSITY_HERFINDAHL: 0.9978939, COVERAGE_ITEM: 0.3879346, COVERAGE_ITEM_CORRECT: 0.0289047, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1463697, DIVERSITY_GINI: 0.1142173, SHANNON_ENTROPY: 11.0297608, 
